event_id,van_id,timestamp_utc,ingested_utc,event_type,package_id,priority_class,delivery_sla_utc,dest_lat,dest_lon,dest_name,time_to_sla_sec,weight_kg,requires_cold_chain,special_handling,schema_version
fbb6f1ab-69b5-4a1c-9786-44984a660c27,VAN-0058,1710403726125,1710403727125,LOADED,ec96100e-e8cb-47c3-8b5e-e4b8624a99f5,STANDARD,1710429479199,19.132204,72.908449,Powai,25753,14.76,False,['FRAGILE'],1
21cc3072-b084-4d00-8100-50560e8660c0,VAN-0058,1710405362531,1710405363531,LOADED,18ca26fe-7771-4bff-98a4-47a2973a8a40,STANDARD,1710423495386,19.060952,72.868268,Bandra Kurla Complex,18132,9.77,False,[],1
3309cf9c-9deb-4666-a925-d93ba9e49481,VAN-0059,1710402336402,1710402337402,LOADED,04bed14c-ec64-4813-8484-468301e4e7cc,STANDARD,1710426097039,19.018332,72.854408,Dadar,23760,3.24,False,[],1
ec648cb7-2623-4590-a895-216323ee088d,VAN-0059,1710404558720,1710404559720,LOADED,eba97e0b-50c5-4662-b110-f413d8488c09,STANDARD,1710423379689,19.023946,72.839841,Dadar,18820,21.43,False,[],1
3ac19d99-969e-489b-992b-c7a1a1fddd97,VAN-0059,1710402559235,1710402560235,LOADED,663e4f70-9d4a-4b7f-aca6-48d3f0d6f677,PREMIUM,1710416851255,19.070565,72.883988,Kurla,14292,3.91,False,[],1
9ebd9717-55d6-4ee3-b514-f0340d279cca,VAN-0059,1710404124401,1710404125401,LOADED,c0e00655-9f8e-43d3-ae64-eca413f5e760,STANDARD,1710429680586,19.01269,72.844548,Dadar,25556,24.03,False,[],1
1cdab423-2a68-41a8-a71f-149eb64fcb5e,VAN-0059,1710407931705,1710407932705,LOADED,a293c231-eb1a-4e66-af64-f70d3a0dcba2,STANDARD,1710423597471,19.049915,72.857452,Dharavi,15665,16.64,False,[],1
066eaf59-1b27-4816-b5a0-4b603963b015,VAN-0059,1710407842957,1710407843957,LOADED,aef2c417-9310-4dbe-8d69-40f720731257,PREMIUM,1710416403690,19.041496,72.857932,Dharavi,8560,17.62,False,[],1
64584c30-4d5a-4c31-97a2-eb44b06967e1,VAN-0059,1710403430519,1710403431519,LOADED,c2933ea2-0d90-4d94-981d-76dc7d85eaba,STANDARD,1710427977108,19.059582,72.833319,Bandra West,24546,14.86,False,[],1
89330f3a-0721-454c-8ee1-ab376354dae4,VAN-0059,1710402668337,1710402669337,LOADED,29b4e03e-28f4-4af6-8c12-4a2ace953641,STANDARD,1710426173138,19.054822,72.838125,Bandra West,23504,12.02,False,['FRAGILE'],1
3658a2e4-b54e-4d52-9620-16fcb06287a0,VAN-0060,1710405282254,1710405283254,LOADED,9e25f8d6-c19d-453f-839b-60a498bff368,STANDARD,1710428519255,19.019639,72.839172,Dadar,23237,7.03,False,[],1
5aa9dce7-39ca-4972-a78a-5c136cbcc9a1,VAN-0060,1710405766168,1710405767168,LOADED,a362e9f5-0157-41e9-8a85-d79bab0424d4,STANDARD,1710421283894,19.192173,72.845512,Malad West,15517,10.96,False,[],1
28991838-825e-47d5-8d35-ed40fdbc9e2c,VAN-0060,1710405724200,1710405725200,LOADED,68055934-f03b-4137-81d3-0b58bc5f3840,PREMIUM,1710417326563,19.05653,72.865433,Bandra Kurla Complex,11602,15.45,False,['FRAGILE'],1
33adc901-5e97-4942-814d-958189373789,VAN-0060,1710403539616,1710403540616,LOADED,0cd8e208-e386-4188-8b07-ba10be5d5c4a,LIFE_CRITICAL,1710407890458,19.0414,72.837,"Hinduja Hospital, Mahim",4350,5.5,True,[],1
b1e68e06-397b-4607-9789-bbb7b27f1ecb,VAN-0060,1710403344803,1710403345803,LOADED,dbcbe075-c092-4a53-9ce1-35c965271fbd,PREMIUM,1710414573025,19.052606,72.863961,Bandra Kurla Complex,11228,21.89,False,[],1
6d659914-21a3-4d02-b61f-1dfddc0e57c7,VAN-0060,1710400960660,1710400961660,LOADED,990f60d6-565b-46f6-ae11-89ababb31c99,STANDARD,1710426471223,19.057935,72.880696,Bandra Kurla Complex,25510,9.41,False,[],1
f66ce9b8-17ae-4878-8e83-0c1c8e1b7f3a,VAN-0060,1710409408912,1710409409912,LOADED,d8e3e051-84dc-4f0c-a51f-e35115d38fd5,PREMIUM,1710422417342,19.017391,72.824231,Worli,13008,3.93,False,[],1
8f2229b6-a86c-4a1b-a081-689dd10db6cb,VAN-0060,1710405120259,1710405121259,LOADED,b1de9f8f-afcc-4165-8196-309ca29c9cc7,STANDARD,1710424337123,19.074247,72.883282,Kurla,19216,20.19,False,[],1
f487d237-2c8f-42f4-936f-74a445e6a20a,VAN-0061,1710403681822,1710403682822,LOADED,a542c2a4-1a1d-4b22-9227-dc6e995c6664,STANDARD,1710418578361,19.0678,72.896405,Chembur,14896,12.12,False,[],1
d5ba0ea7-ecbd-490e-8ae7-06cd29447bea,VAN-0061,1710399931982,1710399932982,LOADED,4da5691b-f096-47e8-83a7-0d6eae92b696,STANDARD,1710420929325,19.014059,72.817115,Worli,20997,15.01,False,['FRAGILE'],1
4191a880-b074-48f3-9080-5f06dd75c466,VAN-0061,1710405564867,1710405565867,LOADED,f3ffc1b6-90f6-47d6-9ff6-5f16b02954ae,STANDARD,1710421162726,19.182924,72.846619,Malad West,15597,3.0,False,[],1
98644ed3-c776-45c4-b5dc-af0b066d5587,VAN-0061,1710408667990,1710408668990,LOADED,62c2055b-7f1e-40bc-8688-d9dbfceba3bb,PREMIUM,1710420620338,19.059548,72.864762,Bandra Kurla Complex,11952,5.26,False,[],1
a84cd8b9-45b4-41e0-9d73-940fe5310ea8,VAN-0061,1710409496856,1710409497856,LOADED,e375c84a-f92c-40a1-8697-f5d7350247e1,PREMIUM,1710419924035,19.113217,72.90893,Powai,10427,4.36,False,[],1
72220a6b-d53e-4588-9979-8df129ab8a4a,VAN-0061,1710410156075,1710410157075,LOADED,9b66d8b6-f744-4c7f-90a8-49a9534a0301,STANDARD,1710435283493,19.184344,72.853935,Malad West,25127,20.58,False,[],1
aa1b4525-3dcb-4fe2-8aab-cd03a05c391d,VAN-0061,1710409832897,1710409833897,LOADED,6ef26801-e431-4e3a-8013-1ed69fcfdcd1,STANDARD,1710424561277,19.056721,72.841416,Bandra West,14728,9.41,False,[],1
1df98b0a-56c6-4e27-a8ab-57703ce17914,VAN-0061,1710399956007,1710399957007,LOADED,48fb26d2-5886-412e-b0b0-8a5f743aea65,PREMIUM,1710410063992,19.062591,72.897074,Chembur,10107,3.06,False,[],1
6a5c4054-3e99-4fca-9d97-100af66cf0e0,VAN-0062,1710407976066,1710407977066,LOADED,922ef307-8456-4f73-881c-78993749528d,STANDARD,1710428821176,19.022361,72.819208,Worli,20845,3.27,False,[],1
4a2de786-b32a-4d8f-857e-afa9cd118996,VAN-0062,1710410292819,1710410293819,LOADED,c30c9740-cd58-4d80-b772-9d91f32cba82,STANDARD,1710429018648,18.992035,72.830066,Lower Parel,18725,21.51,False,[],1
cbf311f0-3119-4eae-898d-cb233fc8c24c,VAN-0062,1710408884419,1710408885419,LOADED,665d94db-3d7e-4b87-9bc4-992e261c057a,STANDARD,1710434642772,19.062811,72.897899,Chembur,25758,3.89,False,['FRAGILE'],1
51e5fff3-4ef1-4b3d-83c4-a8cfca04dcaa,VAN-0062,1710404289263,1710404290263,LOADED,3a28dec2-31d2-405f-902c-7db3f3e3f832,STANDARD,1710425705366,19.052477,72.83619,Bandra West,21416,9.94,False,[],1
b3df589d-373b-4981-a17d-2593b897b5f5,VAN-0062,1710400057070,1710400058070,LOADED,a96b5263-056f-400a-8f69-de096f582353,STANDARD,1710421843153,19.019251,72.835434,Dadar,21786,15.22,False,[],1
02b502d4-ec90-444c-95f0-3faf665bb1e8,VAN-0062,1710401201679,1710401202679,LOADED,83246357-3f31-4deb-bd1a-f531022752a6,LIFE_CRITICAL,1710403546321,18.996,72.8409,"KEM Hospital, Parel",2344,5.25,False,[],1
c27fe668-b1b0-4974-988c-f381ec255cf9,VAN-0062,1710403621947,1710403622947,LOADED,401c9e1d-55f0-43e6-850c-fcb18728b928,STANDARD,1710423753855,19.185104,72.849963,Malad West,20131,9.57,False,[],1
bde595bd-aa90-4e35-88ed-f98636c8855c,VAN-0062,1710407117611,1710407118611,LOADED,0b55d7ae-5fde-4e8d-bb69-cd34086e8244,STANDARD,1710434699294,19.052871,72.841732,Bandra West,27581,20.92,False,['FRAGILE'],1
7ebc2d70-f365-4592-ad8b-070650932dd4,VAN-0063,1710402561403,1710402562403,LOADED,ad121db1-d7f4-495e-b4d4-529a4628f8ae,STANDARD,1710421439569,19.07611,72.874004,Kurla,18878,19.38,False,[],1
0dae4c5b-40b0-495e-bf41-498c4faa1326,VAN-0063,1710402344230,1710402345230,LOADED,bf865b51-1d0d-41df-a6db-1f158c2be074,STANDARD,1710417032044,19.072047,72.874287,Kurla,14687,20.11,False,[],1
fd239d54-7835-4155-bad4-ee02db14264e,VAN-0063,1710405026285,1710405027285,LOADED,6eeafee4-df26-4835-97ba-92e87ded7bb5,LIFE_CRITICAL,1710410990305,19.0524,72.8259,"Lilavati Hospital, Bandra",5964,17.4,False,[],1
f2005383-a026-4c12-b988-826ed5c1d918,VAN-0063,1710402617028,1710402618028,LOADED,756433be-5b9a-4ebe-b95e-839f7b0a03aa,PREMIUM,1710413169462,19.02195,72.819584,Worli,10552,21.34,False,['FRAGILE'],1
1647b393-e479-43e6-85d2-585aeac1b593,VAN-0063,1710408803975,1710408804975,LOADED,6d60246c-2d68-4b4e-9024-65d2db9ad684,STANDARD,1710436926387,19.069649,72.879783,Kurla,28122,0.95,False,[],1
82d1c947-fbd3-499f-a62a-398f4f22f309,VAN-0063,1710408056459,1710408057459,LOADED,e3aca1da-149b-4338-9065-0906dc9e6705,STANDARD,1710435844854,19.120809,72.904172,Powai,27788,9.06,False,[],1
f7c635e2-cdb3-44cb-9b5f-034fe899fa67,VAN-0063,1710402631676,1710402632676,LOADED,3546d8a7-913e-493f-aa61-bf84b644bf69,STANDARD,1710417908519,19.046284,72.852352,Dharavi,15276,24.89,False,[],1
05506e8d-c09d-4f52-8997-811e1e0dd4d6,VAN-0063,1710402644949,1710402645949,LOADED,30ed71fe-21eb-419a-83ee-2d4602e8d4e6,PREMIUM,1710412795080,19.042211,72.852643,Dharavi,10150,15.88,False,[],1
ba2deee5-4394-4734-89eb-98782adc1e08,VAN-0064,1710401327486,1710401328486,LOADED,5bef665a-0e7f-4096-a0ec-e4c51828f118,STANDARD,1710417676960,19.039635,72.857561,Dharavi,16349,2.53,False,[],1
174db013-65c2-48bc-8b41-73eaf49cd87e,VAN-0064,1710402069113,1710402070113,LOADED,79b52ec6-ac34-4779-b9e3-2a85ae74c569,PREMIUM,1710414898032,19.193035,72.847058,Malad West,12828,17.97,False,[],1
0ae80a15-0ec0-40e8-9efb-7c83affc82d5,VAN-0064,1710402735863,1710402736863,LOADED,b3603856-9b04-4d0f-b71d-260c1d641cca,STANDARD,1710425833644,19.011795,72.809715,Worli,23097,10.21,False,[],1
5b393d6e-4c24-4751-84c8-2df652deab69,VAN-0064,1710401615099,1710401616099,LOADED,00142108-e516-4b0c-a2c6-802e659948e2,PREMIUM,1710413262512,19.045541,72.856499,Dharavi,11647,5.2,False,[],1
ddaf2766-de79-44d7-b988-a8d0ba852e04,VAN-0064,1710403156221,1710403157221,LOADED,383bcdeb-9cc6-4982-9c7b-f0ef651037f5,PREMIUM,1710412901545,19.185906,72.84426,Malad West,9745,2.44,False,[],1
e0af262f-830e-441a-8f4d-ea0e5061e722,VAN-0064,1710405485338,1710405486338,LOADED,c12677bb-2350-4aff-b332-ef5307d28c84,STANDARD,1710422884208,19.078384,72.888484,Kurla,17398,7.0,False,[],1
97c6aa61-1c80-422d-b170-c0b95e67c0e7,VAN-0064,1710407607572,1710407608572,LOADED,cdf6ff4d-4bfa-47aa-8807-b454ff2758b0,STANDARD,1710427370540,19.03902,72.854564,Dharavi,19762,5.87,False,[],1
3e2703c2-8507-4a47-9a18-ac91c2961314,VAN-0064,1710408633941,1710408634941,LOADED,17c46bac-d104-4220-bf32-f850030131da,STANDARD,1710428225652,19.077181,72.875235,Kurla,19591,7.99,False,[],1
a357f7e8-be2a-4a41-a057-db3e5c2a15dd,VAN-0065,1710405826697,1710405827697,LOADED,adf62fa9-ba57-4023-9f04-266621def1f5,STANDARD,1710425233460,19.066365,72.884455,Kurla,19406,12.17,False,[],1
8122c740-2a02-40ca-86dd-2fabe75b18ce,VAN-0065,1710406536178,1710406537178,LOADED,6cfeca50-5534-4438-bcc5-8d6df6784210,STANDARD,1710427181047,19.01462,72.84556,Dadar,20644,18.1,False,['FRAGILE'],1
453bf765-580f-4b3c-81b8-57513722d5e4,VAN-0065,1710401637736,1710401638736,LOADED,90f1f379-37d8-4b4c-89f1-b8eda1a4f783,STANDARD,1710422044247,19.016128,72.820443,Worli,20406,2.98,False,[],1
743b298c-cf52-4bd7-a00a-ece194b13432,VAN-0065,1710407614590,1710407615590,LOADED,d79ec579-ae41-4bfb-bc8d-28905741b4ca,STANDARD,1710422214858,19.014197,72.818217,Worli,14600,9.93,False,[],1
ecb0b0fe-a1aa-4130-9130-2b1c4e6d5f5d,VAN-0065,1710402794795,1710402795795,LOADED,9be5ec90-713b-48d3-aea8-a3bceac63813,PREMIUM,1710415491874,19.017221,72.841072,Dadar,12697,6.9,False,[],1
3b2f7517-1fe3-4b70-9f8a-8edbae93759f,VAN-0065,1710403350291,1710403351291,LOADED,44b72fd6-ce68-4645-a00e-d925e0e3715e,STANDARD,1710427741361,19.186017,72.847512,Malad West,24391,11.5,False,[],1
49e09f44-8314-4d5f-b698-19ce27306f41,VAN-0065,1710407159732,1710407160732,LOADED,1883f3a6-e236-42d4-9951-6a7dfbb76a6f,STANDARD,1710430281896,19.060341,72.859329,Bandra Kurla Complex,23122,3.85,False,[],1
a17fed36-4868-4750-acef-df0a09e04051,VAN-0065,1710409319078,1710409320078,LOADED,0d47def1-8fef-46e4-908b-d12983bad38b,STANDARD,1710425970932,19.187607,72.849242,Malad West,16651,21.0,False,[],1
77e88165-2268-4c74-ba2e-6e7a4794507e,VAN-0066,1710406278701,1710406279701,LOADED,bc9b1ec8-cbea-4999-be21-ca05b6923206,PREMIUM,1710418662296,19.046758,72.853604,Dharavi,12383,6.98,False,[],1
4d0f9993-4292-4d36-a13c-a1b91bf82193,VAN-0066,1710400233011,1710400234011,LOADED,e494d578-e165-4bc1-96dd-1764df923f9a,PREMIUM,1710409465076,19.03606,72.857814,Dharavi,9232,12.19,False,[],1
542db960-15d1-4127-a304-b1725fc37459,VAN-0066,1710399849589,1710399850589,LOADED,9189410e-55ce-487c-bd35-fab5f9988da8,STANDARD,1710416933260,19.128378,72.850807,Andheri West,17083,4.81,False,[],1
81f43f12-7b4c-4975-a174-1727d6d12950,VAN-0066,1710400579795,1710400580795,LOADED,00224021-ecf9-4fa2-b038-c02c50d53bac,STANDARD,1710421004399,19.089636,72.897561,Ghatkopar,20424,20.2,False,[],1
0ae454cf-5e64-487f-8ef4-f434573d6792,VAN-0066,1710399653062,1710399654062,LOADED,357ae931-610f-4a21-951e-f1e8bfe1ac65,STANDARD,1710423719379,19.069222,72.884138,Kurla,24066,3.34,False,[],1
62626020-5f8a-40b2-832b-819c6a8fd2e6,VAN-0066,1710400576026,1710400577026,LOADED,cd0796fd-4e57-4b50-9f56-02e3c47ae600,STANDARD,1710423863232,19.081702,72.88507,Kurla,23287,4.61,False,[],1
906bd68c-7cba-431d-b882-1e8343190862,VAN-0066,1710402382556,1710402383556,LOADED,2f590fc2-c48f-402a-8b66-cce249b295ae,STANDARD,1710416825940,19.048012,72.838768,Bandra West,14443,1.2,False,[],1
e9f1a51f-cc3c-46d1-95bd-a6184acc3b5e,VAN-0066,1710406252131,1710406253131,LOADED,44748c38-5849-49fa-9736-611e7e479a29,STANDARD,1710421001585,19.039783,72.864475,Dharavi,14749,20.43,False,[],1
4cf03869-9b7e-48b7-b371-22ba6ed0361f,VAN-0067,1710401542700,1710401543700,LOADED,ca29dbef-51d6-443d-beb8-5de1c0515389,STANDARD,1710420847290,19.123673,72.840422,Andheri West,19304,6.4,False,[],1
c830b100-0c55-4046-86e4-ed61a773bbfa,VAN-0067,1710409545099,1710409546099,LOADED,ad0aa31a-9088-4675-9e23-8fc670a99c83,STANDARD,1710425441815,19.180952,72.853904,Malad West,15896,23.14,False,[],1
ac71227b-e877-43fe-b954-e8c98dc894fe,VAN-0067,1710400213526,1710400214526,LOADED,37200aed-15d5-4de7-aa55-b41e4026c032,STANDARD,1710421618387,19.023395,72.842658,Dadar,21404,22.95,False,[],1
b54a967e-d859-4776-9951-608f6dcd77c4,VAN-0067,1710407481710,1710407482710,LOADED,06b43f98-2582-419c-8d45-e8961bb34449,STANDARD,1710431994859,19.018544,72.844897,Dadar,24513,5.69,False,[],1
d436fd4e-a0dd-40f0-9433-66fb966fd5e6,VAN-0067,1710402505713,1710402506713,LOADED,3655200e-64e6-428f-b2c8-64a87b78ca0c,STANDARD,1710422367010,19.065437,72.897313,Chembur,19861,20.81,False,['FRAGILE'],1
dcd1d056-1c60-49ff-bfcc-bd7d7cebac98,VAN-0067,1710402076603,1710402077603,LOADED,04ce6e1a-98c8-4b40-b123-fb4f6f0a1c2a,PREMIUM,1710415639445,19.061622,72.899192,Chembur,13562,15.55,False,[],1
92ad83f5-bb44-4093-93d6-28136dbe4ab2,VAN-0067,1710408618976,1710408619976,LOADED,5483e8d9-4b35-4558-95ed-ae5e633f3ac9,STANDARD,1710435449500,19.083609,72.906851,Ghatkopar,26830,3.63,False,[],1
02fe16ae-ef3d-4d44-b837-7935180c8bae,VAN-0067,1710405573721,1710405574721,LOADED,23d091e7-77e5-4026-80ce-78b357e9f276,STANDARD,1710424023388,19.019832,72.848854,Dadar,18449,19.01,False,[],1
957cb9b1-2af2-4596-a911-2506a3266c07,VAN-0068,1710403809953,1710403810953,LOADED,5a59b7e4-4947-4a79-98c8-4f9250e7000e,STANDARD,1710428385249,19.013841,72.841104,Dadar,24575,23.6,False,['FRAGILE'],1
c5665f68-046c-4859-965b-abf4998d9141,VAN-0068,1710408594776,1710408595776,LOADED,03bd794e-2cee-44ab-80d8-25a48d90fc58,PREMIUM,1710421906052,19.066009,72.898518,Chembur,13311,10.46,False,[],1
9a293151-3656-4622-a214-53a77e11e1ee,VAN-0068,1710409457641,1710409458641,LOADED,28084b5b-da0f-4637-be17-57806d9cef94,STANDARD,1710430227442,19.061455,72.886806,Kurla,20769,10.07,False,[],1
986cfe2b-f452-42f7-a357-5d3d71f1f06d,VAN-0068,1710407329908,1710407330908,LOADED,7ddfee3e-fa19-46bb-a039-624213d9c785,STANDARD,1710433946876,19.126053,72.904102,Powai,26616,3.66,False,[],1
c80eed8e-24c2-4c72-a2e8-6c4aba314864,VAN-0068,1710408046909,1710408047909,LOADED,3be72f21-2f54-4b01-9f84-27c3620e2149,PREMIUM,1710419448377,19.044513,72.855395,Dharavi,11401,21.86,False,[],1
6407bd62-be9a-46b6-859a-e79aee4ce377,VAN-0068,1710408091701,1710408092701,LOADED,5b6eaed9-93b7-4e1c-9820-ce75354cc3c4,STANDARD,1710429749958,19.114085,72.851197,Andheri West,21658,19.89,False,[],1
1677720b-13a1-46dd-8757-c9482b5898cb,VAN-0068,1710403026546,1710403027546,LOADED,3730313e-56de-4ca6-8108-8fda7e98e70c,STANDARD,1710429260684,19.192129,72.847564,Malad West,26234,5.92,False,['FRAGILE'],1
8c360cb8-23c6-4502-b389-fcba424f852c,VAN-0068,1710404079533,1710404080533,LOADED,1edd6c89-671c-484b-adee-5f759d467724,STANDARD,1710430608110,19.123556,72.842946,Andheri West,26528,11.43,False,[],1
b4a0fc30-104c-4c5a-8fa9-8a2f7657d79f,VAN-0069,1710406293998,1710406294998,LOADED,0fba3e4c-0e7b-4ac4-8884-a11339b46b0a,PREMIUM,1710419267485,19.019209,72.84321,Dadar,12973,15.59,False,['FRAGILE'],1
85e97189-80ce-414b-b929-f90c4373974e,VAN-0069,1710404127202,1710404128202,LOADED,0ea1691a-4a21-4b19-a579-2455cc2e9962,STANDARD,1710423549031,19.117608,72.900244,Powai,19421,6.63,False,[],1
2dcf7218-7339-4ca4-b285-9bff429c720d,VAN-0069,1710404598743,1710404599743,LOADED,11735226-7274-45e3-ac49-14c2df240c83,STANDARD,1710430633324,19.042501,72.856583,Dharavi,26034,15.38,False,['FRAGILE'],1
63006b3b-f1e1-4af3-8c68-eb97361bc2e9,VAN-0069,1710404498171,1710404499171,LOADED,6c30dac0-cc25-41aa-aabf-6793b2dff861,PREMIUM,1710417816058,19.116778,72.849372,Andheri West,13317,13.34,False,[],1
e1f03bd6-6ebc-4361-99bc-287f68163c89,VAN-0069,1710400494799,1710400495799,LOADED,8a1b51ab-7b33-443a-9fa3-3d77c4931efd,STANDARD,1710417272030,19.051631,72.839028,Bandra West,16777,14.27,False,[],1
2b13fbcf-ed41-4d4c-b649-12293c4d7207,VAN-0069,1710409567793,1710409568793,LOADED,4b5e5352-eaef-40e1-979d-cc6cc44ccecb,STANDARD,1710434126843,19.012001,72.844343,Dadar,24559,10.31,False,[],1
7ae03765-7496-4d7a-88cd-e253eff1162c,VAN-0069,1710407422056,1710407423056,LOADED,77f86266-3633-4b7a-bbfb-fbea1c256e3a,STANDARD,1710428554007,19.031258,72.839882,Dadar,21131,4.22,False,[],1
d7ea20f4-b87d-4cd5-aa3e-6cd29ac284f4,VAN-0069,1710407516456,1710407517456,LOADED,f5425488-6f15-49b6-bfad-04c85285416a,STANDARD,1710427606319,19.055927,72.86384,Bandra Kurla Complex,20089,22.55,False,[],1
77abe04e-bde7-4774-8e99-754d81ef8923,VAN-0070,1710409613616,1710409614616,LOADED,15c2d671-0a8e-4589-9f59-b2cdc021ff29,STANDARD,1710431203379,19.187078,72.851028,Malad West,21589,7.08,False,[],1
3576ca15-859f-4707-a986-7656c932cff1,VAN-0070,1710402377642,1710402378642,LOADED,f36fe9b2-d566-48c3-9292-7f3caca9a011,STANDARD,1710420750220,19.067309,72.904245,Chembur,18372,10.22,False,[],1
d45e9934-1905-4e2b-9ac4-36567eb6a30d,VAN-0070,1710399718875,1710399719875,LOADED,2a1c93e0-8727-4376-93fc-ae6d2871dcf8,STANDARD,1710417648594,19.052125,72.842535,Bandra West,17929,22.73,False,[],1
a97eca6b-b126-489a-882f-941d53e75cb6,VAN-0070,1710402885035,1710402886035,LOADED,dfaf681e-deb4-4179-a763-9698e1814355,LIFE_CRITICAL,1710405499725,19.1362,72.8264,"Kokilaben Hospital, Andheri",2614,11.03,True,[],1
0a96b847-e5b4-44f1-8caf-b5b44d136b8a,VAN-0070,1710400783295,1710400784295,LOADED,0e27772d-51cf-4b3d-a19e-7fe32976ce67,STANDARD,1710423810675,19.045826,72.836631,Bandra West,23027,12.76,False,[],1
06d1e5c6-3d3f-4110-93a0-cbca6e5daa95,VAN-0070,1710403044088,1710403045088,LOADED,0f3dcdb3-4433-4fac-8a2b-3230f3f2a8f5,STANDARD,1710426361510,19.06912,72.882029,Kurla,23317,24.47,False,['FRAGILE'],1
a7f3d525-ba52-4eb5-8617-a836a67dc948,VAN-0070,1710401145200,1710401146200,LOADED,60276658-2a96-4ea0-a55d-e27c0348f362,STANDARD,1710420574951,19.110415,72.85036,Andheri West,19429,5.25,False,['FRAGILE'],1
eff905d4-454e-4523-8851-528c693b15cc,VAN-0070,1710403817412,1710403818412,LOADED,3aceab42-0400-4912-a198-55cde1168acf,STANDARD,1710425728369,18.988623,72.828953,Lower Parel,21910,10.24,False,[],1
faaa1042-056b-4539-9207-857acd5845f8,VAN-0071,1710403483004,1710403484004,LOADED,98e1942a-b946-4cf9-ab69-2e5040019b45,STANDARD,1710421156162,19.048439,72.866314,Dharavi,17673,14.8,False,[],1
2ca00d78-9c10-47ff-8db7-3822db0d1470,VAN-0071,1710405485373,1710405486373,LOADED,0c2502a4-6146-4699-a2b1-7c7fded7f514,PREMIUM,1710417789389,19.067783,72.885198,Kurla,12304,23.83,False,[],1
b1914e62-8058-4352-a777-f5317a70abbc,VAN-0071,1710405735781,1710405736781,LOADED,c54fcec2-d75a-4b0a-8de0-081b050a8b71,STANDARD,1710421274322,19.118045,72.848798,Andheri West,15538,18.61,False,[],1
d5382a30-19fc-40c7-a431-b5e491517f83,VAN-0071,1710402513113,1710402514113,LOADED,c2face01-2ff2-4d3e-b8da-84ff57087b88,STANDARD,1710430166865,19.052528,72.83592,Bandra West,27653,24.18,False,[],1
4632eb2b-9393-443c-9e82-3e2c14639610,VAN-0071,1710406917253,1710406918253,LOADED,9ed1f4c3-85e2-4641-bf39-fbe544257431,STANDARD,1710431262490,19.086476,72.909614,Ghatkopar,24345,5.54,False,[],1
dc91b981-0959-4c92-8fe7-a013697a2e43,VAN-0071,1710404108088,1710404109088,LOADED,21962666-7ed1-4341-b448-c014cb9646c4,STANDARD,1710421962731,19.067858,72.858285,Bandra Kurla Complex,17854,3.6,False,[],1
bb467188-5616-4636-979c-a11089f8b528,VAN-0071,1710408631492,1710408632492,LOADED,e71ccd4c-c8e9-4f8b-9406-e654e9d9f45c,STANDARD,1710432389558,19.185971,72.84274,Malad West,23758,17.58,False,[],1
3a67e780-cc54-42a8-9894-b9e60270d7b7,VAN-0071,1710401015969,1710401016969,LOADED,31fc5483-95c2-4625-94ab-80ab7c3f8a53,STANDARD,1710416086579,19.070089,72.885161,Kurla,15070,7.16,False,[],1
68be6a9e-3352-423d-946f-11f68897ad34,VAN-0072,1710407040770,1710407041770,LOADED,f4cd3d8a-fe8b-492d-b4dc-4f170de31a19,STANDARD,1710424108400,19.071111,72.884141,Kurla,17067,7.96,False,[],1
42808250-6f22-4a25-8690-054510d759ae,VAN-0072,1710409453638,1710409454638,LOADED,c998db8d-51af-4a86-a395-85faf3ad47cc,STANDARD,1710434680890,19.125204,72.902772,Powai,25227,10.96,False,[],1
7cad31f8-7e23-4a56-9160-e4625b1f5f62,VAN-0072,1710402035830,1710402036830,LOADED,5399342a-838d-4548-97cd-c7ff854990bb,STANDARD,1710424060646,19.112384,72.841375,Andheri West,22024,5.17,False,[],1
6b8361b4-8ba6-479b-88a9-6d36202358a4,VAN-0072,1710402156559,1710402157559,LOADED,bdede8b2-3951-47b1-aea0-efc07b76eff5,STANDARD,1710426808291,19.053084,72.82253,Bandra West,24651,7.99,False,[],1
5270ab8d-0ba4-46d4-b099-16cb093de6d1,VAN-0072,1710400777107,1710400778107,LOADED,bd4369a6-5366-4191-b435-071e19236a8c,STANDARD,1710418548585,19.063854,72.915463,Chembur,17771,23.7,False,[],1
3ddd31db-a2c7-40e9-90e1-9a2e068c4a34,VAN-0072,1710402350916,1710402351916,LOADED,4dda7d16-be39-441a-b6d0-0d45325eb9ed,STANDARD,1710427270122,19.049847,72.858447,Bandra Kurla Complex,24919,11.98,False,[],1
a2bc1055-b36b-4aa7-8a6e-90e9007321ed,VAN-0072,1710405038248,1710405039248,LOADED,a529b1a6-8c27-4c77-8e08-b8390788466c,PREMIUM,1710418750468,19.041069,72.857435,Dharavi,13712,2.77,False,[],1
2c0189a1-1942-4d25-9d02-ca44e8232b54,VAN-0072,1710406755886,1710406756886,LOADED,9a67ee89-d98e-423a-b6b5-1b907c7e307c,LIFE_CRITICAL,1710410420569,19.1362,72.8264,"Kokilaben Hospital, Andheri",3664,12.75,False,['FRAGILE'],1
832044ba-18d7-448f-9d99-666f8a1c08d7,VAN-0073,1710403492808,1710403493808,LOADED,b03a092f-ce2a-489c-8b3c-ff51a127655a,STANDARD,1710418399715,19.038946,72.853662,Dharavi,14906,24.97,False,[],1
